name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
i640-241-r0-d1.00-a0.50;i640;1;1;640;81792;50;48;0;640;56570;50;48;0;1.319;6104.000000;6378.000000;4.296018;640;640;640;639.903;55929.292;10.817;10.817;38.013;508.646;449313;6104.000000;6303.000000;3.157227;531305;605064;4166;18142;6507;459354;190021;71977234;2.118;0.269;3455.213;3601.031;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.25-a0.10;i640;1;1;640;51120;49;44;1;640;51120;44;44;1;0.144;9412.000000;9893.000000;4.862024;1;1;1;640.000;51120.000;22.000;22.000;23.000;0.622;25716;9627.000000;9627.000000;0.000000;34034;2136;284;12951;4221;76193;6858;5071079;0.124;0.323;138.584;163.061;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.25-a0.25;i640;1;1;640;51120;49;45;1;640;50639;45;45;1;0.280;8525.000000;8964.000000;4.897367;1;1;1;640.000;50639.000;20.000;20.000;26.000;0.492;197040;8690.000000;8690.000000;0.000000;337382;66914;2976;83130;31489;270564;51300;33640741;0.107;0.046;850.395;903.916;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.25-a0.50;i640;1;1;640;51120;49;47;1;640;40795;47;47;1;0.203;6380.000000;6830.000000;6.588580;1;1;1;640.000;40795.000;22.000;22.000;26.000;0.328;279231;6521.000000;6521.000000;0.000000;692763;567915;2357;158209;47480;182673;86368;32378309;0.090;0.129;814.251;945.241;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.50-a0.10;i640;1;1;640;61344;49;44;1;640;61344;44;44;1;0.199;9396.000000;9762.000000;3.749232;1;1;1;640.000;61342.000;17.000;17.000;28.000;0.770;21612;9546.000000;9546.000000;0.000000;30779;1437;562;12462;3323;100430;5282;5001315;0.144;0.273;177.311;177.400;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.50-a0.25;i640;1;1;640;61344;49;45;1;640;60575;45;45;1;0.420;8411.000000;8887.000000;5.356138;1;1;1;640.000;60575.000;21.000;21.000;25.000;0.634;232888;8578.000000;8578.000000;0.000000;336514;49906;2953;125488;31529;389167;51411;38753774;0.121;0.122;1102.429;1134.101;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.50-a0.50;i640;1;1;640;61344;49;47;1;640;46297;47;47;1;0.272;6234.000000;6571.000000;5.128595;1;1;1;640.000;46297.000;16.000;16.000;32.000;0.360;170297;6399.000000;6399.000000;0.000000;473532;276214;2847;118217;31294;143608;59625;22985664;0.099;0.204;596.315;721.683;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.75-a0.10;i640;1;1;640;71568;49;44;1;640;71568;44;44;1;0.288;9361.000000;9671.000000;3.205460;1;1;1;640.000;71559.000;15.000;15.000;30.000;1.111;5750;9482.000000;9482.000000;0.000000;8194;401;124;3300;953;34468;2520;1720662;0.162;0.178;58.313;63.282;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.75-a0.25;i640;1;1;640;71568;49;45;1;640;70460;45;45;1;0.614;8343.000000;8609.000000;3.089790;1;1;1;640.000;70395.000;13.000;13.000;33.000;0.773;169494;8496.000000;8496.000000;0.000000;285114;24195;2568;51827;27724;285214;38825;25991574;0.154;0.422;849.044;855.642;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d0.75-a0.50;i640;1;1;640;71568;49;47;1;640;51610;47;47;1;0.335;6219.000000;6487.000000;4.131340;1;1;1;640.000;51608.000;13.000;13.000;35.000;0.439;208337;6333.000000;6333.000000;0.000000;502706;213605;2561;45700;35722;138043;65934;26817286;0.109;0.336;812.287;868.548;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d1.00-a0.10;i640;1;1;640;81792;49;44;1;640;81792;44;44;1;0.350;9228.000000;9667.000000;4.541223;1;1;1;640.000;81792.000;20.000;20.000;25.000;1.350;7088;9386.000000;9386.000000;0.000000;13435;346;363;5032;1016;52413;3140;2096212;0.188;0.011;82.833;83.250;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d1.00-a0.25;i640;1;1;640;81792;49;45;1;640;80344;45;45;1;1.104;8275.000000;8578.000000;3.532292;1;1;1;640.000;80337.000;15.000;15.000;31.000;1.032;8306;8410.000000;8410.000000;0.000000;14180;1180;114;2656;1000;31382;3153;1977903;0.178;0.174;44.568;63.323;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r1-d1.00-a0.50;i640;1;1;640;81792;49;47;1;640;56437;47;47;1;0.424;6130.000000;6445.000000;4.887510;1;1;1;640.000;56437.000;15.000;15.000;33.000;0.560;261355;6277.000000;6277.000000;0.000000;454775;182513;7959;47127;32806;182680;70122;33499982;0.125;0.273;404.034;1140.373;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.25-a0.10;i640;1;1;640;51120;50;43;0;640;51120;50;43;0;0.576;9007.000000;9278.000000;2.920888;640;640;640;629.447;31087.823;3.419;3.419;40.439;384.269;62664;9164.000000;9164.000000;0.000000;35844;3243;298;16731;1034;201911;46707;34369309;2.036;0.007;943.546;981.470;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.25-a0.25;i640;1;1;640;51120;50;43;0;640;50652;50;43;0;1.095;8130.000000;8369.000000;2.855777;640;640;640;629.264;26310.261;3.191;3.191;40.658;363.849;62435;8235.000000;8235.000000;0.000000;63699;48953;303;12191;1052;126242;36465;33847890;1.919;0.030;794.974;801.682;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.25-a0.50;i640;1;1;640;51120;50;45;0;640;40754;50;45;0;0.719;6184.000000;6307.000000;1.950214;640;577;552;281.639;2722.824;2.125;2.065;43.696;85.023;17784;6245.000000;6245.000000;0.000000;20347;51004;15;3115;677;46606;11388;9863970;1.256;0.004;182.026;184.233;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.50-a0.10;i640;1;1;640;61344;50;43;0;640;61344;50;43;0;0.697;8905.000000;9098.000000;2.121345;640;636;635;312.876;7896.243;2.431;2.431;41.424;251.126;13689;9043.000000;9043.000000;0.000000;7505;1948;168;5621;448;67670;12223;21490675;2.362;0.003;389.150;396.210;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.50-a0.25;i640;1;1;640;61344;50;43;0;640;60603;50;43;0;1.373;8004.000000;8211.000000;2.521008;640;640;640;593.331;18881.417;2.858;2.858;40.992;356.211;47397;8126.000000;8126.000000;0.000000;46410;46038;88;10610;1345;182099;30750;49013391;2.415;0.023;882.796;886.678;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.50-a0.50;i640;1;1;640;61344;50;45;0;640;46496;50;45;0;0.936;6022.000000;6216.000000;3.120978;640;640;640;635.955;20996.798;3.733;3.733;42.111;260.172;46741;6139.000000;6139.000000;0.000000;71168;231311;28;8071;2003;212461;33843;38027498;1.734;0.026;689.241;690.178;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.75-a0.10;i640;1;1;640;71568;50;43;0;640;71568;50;43;0;0.821;8853.000000;9039.000000;2.057750;640;636;632;241.970;7438.354;2.155;2.155;41.699;263.068;7750;8981.000000;8981.000000;0.000000;5359;357;254;3938;156;70641;10649;22684013;2.791;0.008;323.708;334.264;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.75-a0.25;i640;1;1;640;71568;50;43;0;640;70505;50;43;0;1.581;7956.000000;8151.000000;2.392344;640;640;640;566.916;19284.247;2.553;2.553;41.302;409.296;85840;8087.000000;8087.000000;0.000000;73429;38865;347;18772;3009;300921;50685;66567328;2.816;0.006;1352.572;1384.678;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d0.75-a0.50;i640;1;1;640;71568;50;45;0;640;51732;50;45;0;1.131;5970.000000;6101.000000;2.147189;640;640;640;500.784;7522.041;2.347;2.341;43.495;211.224;19359;6039.000000;6039.000000;0.000000;27338;92374;12;3136;522;155642;12132;25987382;1.975;0.020;348.110;352.813;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d1.00-a0.10;i640;1;1;640;81792;50;43;0;640;81792;50;43;0;0.924;8830.000000;9035.000000;2.268954;640;639;639;609.900;32586.980;3.188;3.188;40.665;522.714;19262;8933.000000;8933.000000;0.000000;14072;953;254;8024;185;191138;15312;40090429;3.205;0.007;776.575;795.556;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d1.00-a0.25;i640;1;1;640;81792;50;43;0;640;80394;50;43;0;1.850;7892.000000;8181.000000;3.532575;640;640;640;638.528;77857.683;5.042;5.042;38.811;986.112;92557;8009.000000;8009.000000;0.000000;74099;34979;518;20178;1874;582079;50120;65105013;3.372;0.023;2233.604;2236.852;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r0-d1.00-a0.50;i640;1;1;640;81792;50;45;0;640;56587;50;45;0;1.315;5897.000000;6064.000000;2.753958;640;640;640;634.908;24275.891;2.981;2.981;42.859;356.608;57612;6006.000000;6006.000000;0.000000;68526;232798;663;10357;1752;278196;33810;53971038;2.141;0.036;921.308;965.588;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-242-r1-d0.25-a0.10;i640;1;1;640;51120;49;42;1;640;51120;42;42;1;0.128;9076.000000;9344.000000;2.868151;1;1;1;640.000;51062.000;6.000;6.000;37.000;0.671;7056;9193.000000;9193.000000;0.000000;11547;339;113;5872;1354;28350;3182;2180508;0.108;0.051;60.578;61.082;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
