name;n;m;lb;ub;bbnodes;valid;time
i640331-r0-d0.50-a0.10;640;1920;42067.000000;42067.000000;0;1;3.090
i640331-r0-d0.50-a0.25;640;1920;41105.000000;41105.000000;0;1;2.509
i640331-r0-d0.50-a0.50;640;1920;38199.000000;38199.000000;0;1;1.148
i640331-r0-d0.75-a0.10;640;2240;39609.000000;39609.000000;0;1;4.230
i640331-r0-d0.75-a0.25;640;2240;38535.000000;38535.000000;0;1;11.208
i640331-r0-d0.75-a0.50;640;2240;35272.000000;35272.000000;3;1;40.989
i640331-r0-d1.00-a0.10;640;2560;38930.000000;38930.000000;21;1;192.641
i640331-r0-d1.00-a0.25;640;2560;37657.000000;37657.000000;13;1;55.538
i640331-r0-d1.00-a0.50;640;2560;33930.000000;33930.000000;3;1;27.148
i640331-r1-d0.25-a0.10;640;1600;46797.000000;46797.000000;0;1;1.853
i640331-r1-d0.25-a0.25;640;1600;46001.000000;46001.000000;0;1;4.003
i640331-r1-d0.25-a0.50;640;1600;43775.000000;43775.000000;0;1;1.302
i640331-r1-d0.50-a0.10;640;1920;42973.000000;42973.000000;0;1;16.104
i640331-r1-d0.50-a0.25;640;1920;42008.000000;42008.000000;0;1;24.326
i640331-r1-d0.50-a0.50;640;1920;39163.000000;39163.000000;0;1;33.763
i640331-r1-d0.75-a0.10;640;2240;40425.000000;40425.000000;0;1;1.800
i640331-r1-d0.75-a0.25;640;2240;39343.000000;39343.000000;0;1;2.430
i640331-r1-d0.75-a0.50;640;2240;35998.000000;35998.000000;2;1;4.881
i640331-r1-d1.00-a0.10;640;2560;39020.000000;39020.000000;12;1;61.035
i640331-r1-d1.00-a0.25;640;2560;37830.000000;37830.000000;3;1;24.784
i640331-r1-d1.00-a0.50;640;2560;34197.000000;34197.000000;0;1;6.735
i640332-r0-d0.25-a0.10;640;1600;50966.000000;50966.000000;4;1;10.145
i640332-r0-d0.25-a0.25;640;1600;50069.000000;50069.000000;4;1;10.733
i640332-r0-d0.25-a0.50;640;1600;47322.000000;47322.000000;0;1;0.929
i640332-r0-d0.50-a0.10;640;1920;44094.000000;44094.000000;0;1;14.481
i640332-r0-d0.50-a0.25;640;1920;43293.000000;43293.000000;24;1;40.607
i640332-r0-d0.50-a0.50;640;1920;40334.000000;40334.000000;0;1;2.514
i640332-r0-d0.75-a0.10;640;2240;41601.000000;41601.000000;65;1;95.652
i640332-r0-d0.75-a0.25;640;2240;40411.000000;40411.000000;3;1;35.952
i640332-r0-d0.75-a0.50;640;2240;36979.000000;36979.000000;0;1;15.531
i640332-r0-d1.00-a0.10;640;2560;38655.000000;38655.000000;21;1;278.956
i640332-r0-d1.00-a0.25;640;2560;37250.000000;37250.000000;3;1;98.965
i640332-r0-d1.00-a0.50;640;2560;33444.000000;33444.000000;2;1;22.557
i640332-r1-d0.25-a0.10;640;1600;51812.000000;51812.000000;0;1;1.256
i640332-r1-d0.25-a0.25;640;1600;50877.000000;50877.000000;0;1;1.300
i640332-r1-d0.25-a0.50;640;1600;48410.000000;48410.000000;3;1;4.680
i640332-r1-d0.50-a0.10;640;1920;44891.000000;44891.000000;0;1;2.367
i640332-r1-d0.50-a0.25;640;1920;44019.000000;44019.000000;0;1;2.159
i640332-r1-d0.50-a0.50;640;1920;41215.000000;41215.000000;0;1;1.694
i640332-r1-d0.75-a0.10;640;2240;42450.000000;42450.000000;5;1;50.355
i640332-r1-d0.75-a0.25;640;2240;41304.000000;41304.000000;0;1;7.186
i640332-r1-d0.75-a0.50;640;2240;37857.000000;37857.000000;0;1;2.360
i640332-r1-d1.00-a0.10;640;2560;38784.000000;38784.000000;7;1;26.435
i640332-r1-d1.00-a0.25;640;2560;37435.000000;37435.000000;0;1;5.812
i640332-r1-d1.00-a0.50;640;2560;33654.000000;33654.000000;0;1;3.463
i640333-r0-d0.25-a0.10;640;1600;45790.000000;45790.000000;0;1;1.133
i640333-r0-d0.25-a0.25;640;1600;45529.000000;45529.000000;0;1;1.172
i640333-r0-d0.25-a0.50;640;1600;44092.000000;44092.000000;0;1;0.678
i640333-r0-d0.50-a0.10;640;1920;42142.000000;42142.000000;0;1;25.498
i640333-r0-d0.50-a0.25;640;1920;41534.000000;41534.000000;0;1;9.318
i640333-r0-d0.50-a0.50;640;1920;39109.000000;39109.000000;0;1;1.395
i640333-r0-d0.75-a0.10;640;2240;40491.000000;40491.000000;0;1;9.763
i640333-r0-d0.75-a0.25;640;2240;39501.000000;39501.000000;3;1;51.926
i640333-r0-d0.75-a0.50;640;2240;36277.000000;36277.000000;0;1;15.127
i640333-r0-d1.00-a0.10;640;2560;39303.000000;39303.000000;11;1;238.280
i640333-r0-d1.00-a0.25;640;2560;38135.000000;38135.000000;41;1;113.643
i640333-r0-d1.00-a0.50;640;2560;34483.000000;34483.000000;0;1;21.169
i640333-r1-d0.25-a0.10;640;1600;46602.000000;46602.000000;0;1;2.171
i640333-r1-d0.25-a0.25;640;1600;46437.000000;46437.000000;0;1;4.968
i640333-r1-d0.25-a0.50;640;1600;45093.000000;45093.000000;0;1;2.999
i640333-r1-d0.50-a0.10;640;1920;42592.000000;42592.000000;2;1;5.624
i640333-r1-d0.50-a0.25;640;1920;41906.000000;41906.000000;0;1;1.706
i640333-r1-d0.50-a0.50;640;1920;39483.000000;39483.000000;0;1;2.173
i640333-r1-d0.75-a0.10;640;2240;40756.000000;40756.000000;7;1;72.817
i640333-r1-d0.75-a0.25;640;2240;39752.000000;39752.000000;0;1;17.223
i640333-r1-d0.75-a0.50;640;2240;36620.000000;36620.000000;0;1;4.396
i640333-r1-d1.00-a0.10;640;2560;39358.000000;39358.000000;13;1;110.088
i640333-r1-d1.00-a0.25;640;2560;38269.000000;38269.000000;5;1;54.154
i640333-r1-d1.00-a0.50;640;2560;34690.000000;34690.000000;0;1;4.751
i640334-r0-d0.25-a0.10;640;1600;46355.000000;46355.000000;0;1;0.921
i640334-r0-d0.25-a0.25;640;1600;45824.000000;45824.000000;0;1;1.521
i640334-r0-d0.25-a0.50;640;1600;43980.000000;43980.000000;0;1;3.040
i640334-r0-d0.50-a0.10;640;1920;43009.000000;43009.000000;11;1;68.771
i640334-r0-d0.50-a0.25;640;1920;42216.000000;42216.000000;3;1;55.554
i640334-r0-d0.50-a0.50;640;1920;39173.000000;39173.000000;2;1;40.152
i640334-r0-d0.75-a0.10;640;2240;40637.000000;40637.000000;33;1;241.119
i640334-r0-d0.75-a0.25;640;2240;39702.000000;39702.000000;13;1;54.508
i640334-r0-d0.75-a0.50;640;2240;36035.000000;36035.000000;0;1;17.805
i640334-r0-d1.00-a0.10;640;2560;39016.000000;39016.000000;28;1;294.956
i640334-r0-d1.00-a0.25;640;2560;37885.000000;37885.000000;7;1;37.577
i640334-r0-d1.00-a0.50;640;2560;34001.000000;34001.000000;0;1;4.591
i640334-r1-d0.25-a0.10;640;1600;47264.000000;47264.000000;2;1;36.774
i640334-r1-d0.25-a0.25;640;1600;46679.000000;46679.000000;0;1;10.714
i640334-r1-d0.25-a0.50;640;1600;44700.000000;44700.000000;0;1;15.055
i640334-r1-d0.50-a0.10;640;1920;43722.000000;43722.000000;4;1;33.400
i640334-r1-d0.50-a0.25;640;1920;42852.000000;42852.000000;0;1;3.528
i640334-r1-d0.50-a0.50;640;1920;39856.000000;39856.000000;3;1;11.677
i640334-r1-d0.75-a0.10;640;2240;41339.000000;41339.000000;8;1;79.338
i640334-r1-d0.75-a0.25;640;2240;40523.000000;40523.000000;4;1;33.904
i640334-r1-d0.75-a0.50;640;2240;36786.000000;36786.000000;0;1;2.082
i640334-r1-d1.00-a0.10;640;2560;39062.000000;39062.000000;10;1;53.190
i640334-r1-d1.00-a0.25;640;2560;38006.000000;38006.000000;3;1;17.470
i640334-r1-d1.00-a0.50;640;2560;34226.000000;34226.000000;7;1;21.189
i640335-r0-d0.25-a0.10;640;1600;45614.000000;45614.000000;5;1;8.502
i640335-r0-d0.25-a0.25;640;1600;44841.000000;44841.000000;2;1;42.542
i640335-r0-d0.25-a0.50;640;1600;42832.000000;42832.000000;0;1;4.842
i640335-r0-d0.50-a0.10;640;1920;42133.000000;42133.000000;5;1;92.371
i640335-r0-d0.50-a0.25;640;1920;41109.000000;41109.000000;2;1;5.811
i640335-r0-d0.50-a0.50;640;1920;38425.000000;38425.000000;0;1;1.600
i640335-r0-d0.75-a0.10;640;2240;40339.000000;40339.000000;3;1;24.803
i640335-r0-d0.75-a0.25;640;2240;39135.000000;39135.000000;6;1;11.663
i640335-r0-d0.75-a0.50;640;2240;36038.000000;36038.000000;0;1;19.698
i640335-r0-d1.00-a0.10;640;2560;39050.000000;39050.000000;3;1;130.628
i640335-r0-d1.00-a0.25;640;2560;37797.000000;37797.000000;0;1;16.196
i640335-r0-d1.00-a0.50;640;2560;34280.000000;34280.000000;0;1;7.000
i640335-r1-d0.25-a0.10;640;1600;46380.000000;46380.000000;9;1;34.621
i640335-r1-d0.25-a0.25;640;1600;45660.000000;45660.000000;5;1;12.565
i640335-r1-d0.25-a0.50;640;1600;43616.000000;43616.000000;0;1;5.843
i640335-r1-d0.50-a0.10;640;1920;98826.000000;98826.000000;0;1;1.140
i640335-r1-d0.50-a0.25;640;1920;98852.000000;98852.000000;0;1;1.699
i640335-r1-d0.50-a0.50;640;1920;98896.000000;98896.000000;0;1;1.243
i640335-r1-d0.75-a0.10;640;2240;40742.000000;40742.000000;50;1;113.461
i640335-r1-d0.75-a0.25;640;2240;39493.000000;39493.000000;15;1;44.509
i640335-r1-d0.75-a0.50;640;2240;36327.000000;36327.000000;0;1;3.255
i640335-r1-d1.00-a0.10;640;2560;39210.000000;39210.000000;0;1;19.842
i640335-r1-d1.00-a0.25;640;2560;38040.000000;38040.000000;0;1;14.088
i640335-r1-d1.00-a0.50;640;2560;34627.000000;34627.000000;0;1;6.146
i640341-r0-d0.25-a0.10;640;51120;28713.412953;29389.000000;0;1;3600.218
i640341-r0-d0.25-a0.25;640;51120;25676.228909;26390.000000;29;1;3602.679
i640341-r0-d0.25-a0.50;640;51120;19202.248686;20001.000000;45;1;3600.202
i640341-r0-d0.50-a0.10;640;61344;28559.904913;29321.000000;0;1;3600.593
i640341-r0-d0.50-a0.25;640;61344;25461.842487;26333.000000;12;1;3602.118
i640341-r0-d0.50-a0.50;640;61344;18883.639295;19559.000000;17;1;3605.047
i640341-r0-d0.75-a0.10;640;71568;28437.325904;29151.000000;0;1;3600.274
i640341-r0-d0.75-a0.25;640;71568;25262.061274;25899.000000;6;1;3600.511
i640341-r0-d0.75-a0.50;640;71568;18626.772422;19334.000000;16;1;3602.184
i640341-r0-d1.00-a0.10;640;81792;28234.145195;28596.000000;0;1;3600.371
i640341-r0-d1.00-a0.25;640;81792;24965.106483;25620.000000;1;1;3604.791
i640341-r0-d1.00-a0.50;640;81792;18372.866254;18782.000000;29;1;3601.217
i640341-r1-d0.25-a0.10;640;51120;28755.228736;29250.000000;4;1;3600.317
i640341-r1-d0.25-a0.25;640;51120;25714.450346;26327.000000;35;1;3601.783
i640341-r1-d0.25-a0.50;640;51120;19253.374129;19902.000000;64;1;3603.310
i640341-r1-d0.50-a0.10;640;61344;28592.284164;29357.000000;0;1;3600.691
i640341-r1-d0.50-a0.25;640;61344;25498.255304;26292.000000;23;1;3601.591
i640341-r1-d0.50-a0.50;640;61344;18979.168473;19595.000000;23;1;3600.242
i640341-r1-d0.75-a0.10;640;71568;28458.293291;28926.000000;0;1;3602.851
i640341-r1-d0.75-a0.25;640;71568;25300.326795;26026.000000;12;1;3601.668
i640341-r1-d0.75-a0.50;640;71568;18675.094909;19398.000000;34;1;3600.260
i640341-r1-d1.00-a0.10;640;81792;28262.365002;28562.000000;0;1;3600.627
i640341-r1-d1.00-a0.25;640;81792;25031.819001;25524.000000;6;1;3600.544
i640341-r1-d1.00-a0.50;640;81792;18415.996829;18934.000000;20;1;3603.144
i640342-r0-d0.25-a0.10;640;51120;28899.427084;30139.000000;0;1;3600.518
i640342-r0-d0.25-a0.25;640;51120;25747.142364;26556.000000;26;1;3600.205
i640342-r0-d0.25-a0.50;640;51120;19154.910578;19858.000000;36;1;3600.958
i640342-r0-d0.50-a0.10;640;61344;28700.157577;29596.000000;0;1;3602.505
i640342-r0-d0.50-a0.25;640;61344;25452.692060;26332.000000;15;1;3600.312
i640342-r0-d0.50-a0.50;640;61344;18829.782157;19483.000000;44;1;3600.266
i640342-r0-d0.75-a0.10;640;71568;28542.389068;30085.000000;0;1;3600.506
i640342-r0-d0.75-a0.25;640;71568;25243.545441;26071.000000;4;1;3602.579
i640342-r0-d0.75-a0.50;640;71568;18582.443085;19188.000000;30;1;3603.058
i640342-r0-d1.00-a0.10;640;81792;28401.231584;29730.000000;0;1;3617.834
i640342-r0-d1.00-a0.25;640;81792;25054.373678;26179.000000;5;1;3602.207
i640342-r0-d1.00-a0.50;640;81792;18344.513875;19008.000000;22;1;3602.639
i640342-r1-d0.25-a0.10;640;51120;28925.238381;30204.000000;2;1;3600.185
i640342-r1-d0.25-a0.25;640;51120;25768.887560;26531.000000;29;1;3601.297
i640342-r1-d0.25-a0.50;640;51120;19187.432815;19723.000000;33;1;3600.687
i640342-r1-d0.50-a0.10;640;61344;28733.796758;29669.000000;3;1;3600.244
i640342-r1-d0.50-a0.25;640;61344;25465.358908;26206.000000;22;1;3600.217
i640342-r1-d0.50-a0.50;640;61344;18880.234272;19313.000000;38;1;3602.129
i640342-r1-d0.75-a0.10;640;71568;28565.915904;29414.000000;0;1;3600.925
i640342-r1-d0.75-a0.25;640;71568;25277.819315;25995.000000;7;1;3603.380
i640342-r1-d0.75-a0.50;640;71568;18645.030551;19180.000000;57;1;3601.041
i640342-r1-d1.00-a0.10;640;81792;28423.774330;29780.000000;0;1;3600.385
i640342-r1-d1.00-a0.25;640;81792;25089.260165;26235.000000;3;1;3602.702
i640342-r1-d1.00-a0.50;640;81792;18388.767180;18991.000000;23;1;3602.964
i640343-r0-d0.25-a0.10;640;51120;29138.447405;30633.000000;0;1;3600.295
i640343-r0-d0.25-a0.25;640;51120;25875.569693;26551.000000;19;1;3600.524
i640343-r0-d0.25-a0.50;640;51120;19203.100628;19560.000000;46;1;3600.494
i640343-r0-d0.50-a0.10;640;61344;28900.719897;29775.000000;0;1;3600.268
i640343-r0-d0.50-a0.25;640;61344;25583.029710;26331.000000;10;1;3600.264
i640343-r0-d0.50-a0.50;640;61344;18888.610845;19641.000000;37;1;3601.040
i640343-r0-d0.75-a0.10;640;71568;28771.439279;29889.000000;0;1;3601.335
i640343-r0-d0.75-a0.25;640;71568;25444.356698;26265.000000;9;1;3600.290
i640343-r0-d0.75-a0.50;640;71568;18714.350957;19375.000000;25;1;3605.859
i640343-r0-d1.00-a0.10;640;81792;28648.320132;29773.000000;0;1;3600.720
i640343-r0-d1.00-a0.25;640;81792;25241.530932;26316.000000;2;1;3600.696
i640343-r0-d1.00-a0.50;640;81792;18465.212147;19116.000000;15;1;3605.561
i640343-r1-d0.25-a0.10;640;51120;29178.359998;30508.000000;3;1;3600.199
i640343-r1-d0.25-a0.25;640;51120;25919.966564;26633.000000;34;1;3600.708
i640343-r1-d0.25-a0.50;640;51120;19270.665947;19394.000000;55;1;3601.900
i640343-r1-d0.50-a0.10;640;61344;28921.306762;29915.000000;1;1;3600.719
i640343-r1-d0.50-a0.25;640;61344;25615.373387;26332.000000;17;1;3601.619
i640343-r1-d0.50-a0.50;640;61344;18929.727299;19516.000000;51;1;3600.234
i640343-r1-d0.75-a0.10;640;71568;28855.481499;29899.000000;0;1;3600.361
i640343-r1-d0.75-a0.25;640;71568;25512.580822;26400.000000;10;1;3600.890
i640343-r1-d0.75-a0.50;640;71568;18757.180870;19362.000000;27;1;3603.941
i640343-r1-d1.00-a0.10;640;81792;28682.832735;29898.000000;0;1;3600.383
i640343-r1-d1.00-a0.25;640;81792;25305.996701;26241.000000;5;1;3601.241
i640343-r1-d1.00-a0.50;640;81792;18532.636298;19162.000000;31;1;3603.640
i640344-r0-d0.25-a0.10;640;51120;29001.037626;30206.000000;0;1;3600.226
i640344-r0-d0.25-a0.25;640;51120;25712.602679;26431.000000;31;1;3600.267
i640344-r0-d0.25-a0.50;640;51120;18921.545601;19512.000000;78;1;3600.447
i640344-r0-d0.50-a0.10;640;61344;28794.792614;30036.000000;0;1;3600.276
i640344-r0-d0.50-a0.25;640;61344;25469.213880;26417.000000;7;1;3600.337
i640344-r0-d0.50-a0.50;640;61344;18638.795868;19193.000000;47;1;3602.296
i640344-r0-d0.75-a0.10;640;71568;28651.868719;29775.000000;0;1;3600.261
i640344-r0-d0.75-a0.25;640;71568;25287.249242;26132.000000;9;1;3600.294
i640344-r0-d0.75-a0.50;640;71568;18423.059515;19071.000000;18;1;3604.715
i640344-r0-d1.00-a0.10;640;81792;28477.293697;29379.000000;0;1;3610.893
i640344-r0-d1.00-a0.25;640;81792;25094.489954;25887.000000;9;1;3600.359
i640344-r0-d1.00-a0.50;640;81792;18197.210800;18943.000000;29;1;3600.964
i640344-r1-d0.25-a0.10;640;51120;29035.316803;29982.000000;2;1;3600.187
i640344-r1-d0.25-a0.25;640;51120;25756.891423;26511.000000;42;1;3601.517
i640344-r1-d0.25-a0.50;640;51120;18964.286124;19408.000000;75;1;3601.308
i640344-r1-d0.50-a0.10;640;61344;28824.752085;29917.000000;0;1;3600.335
i640344-r1-d0.50-a0.25;640;61344;25522.558676;26406.000000;14;1;3600.403
i640344-r1-d0.50-a0.50;640;61344;18682.813253;19106.000000;47;1;3604.178
i640344-r1-d0.75-a0.10;640;71568;28681.412062;29671.000000;0;1;3600.321
i640344-r1-d0.75-a0.25;640;71568;25337.611554;26137.000000;14;1;3600.229
i640344-r1-d0.75-a0.50;640;71568;18454.361808;18974.000000;32;1;3600.289
i640344-r1-d1.00-a0.10;640;81792;28513.883558;29421.000000;0;1;3600.277
i640344-r1-d1.00-a0.25;640;81792;25135.447163;25937.000000;12;1;3600.294
i640344-r1-d1.00-a0.50;640;81792;18228.394824;18771.000000;18;1;3614.904
i640345-r0-d0.25-a0.10;640;51120;29008.596637;30101.000000;3;1;3604.663
i640345-r0-d0.25-a0.25;640;51120;25772.017640;26713.000000;29;1;3600.234
i640345-r0-d0.25-a0.50;640;51120;19157.758436;19857.000000;35;1;3602.741
i640345-r0-d0.50-a0.10;640;61344;28827.232165;29943.000000;0;1;3600.390
i640345-r0-d0.50-a0.25;640;61344;25536.164320;26468.000000;16;1;3600.231
i640345-r0-d0.50-a0.50;640;61344;18860.401369;19484.000000;26;1;3600.259
i640345-r0-d0.75-a0.10;640;71568;28677.602544;29626.000000;0;1;3617.766
i640345-r0-d0.75-a0.25;640;71568;25345.041323;26059.000000;3;1;3601.873
i640345-r0-d0.75-a0.50;640;71568;18651.191086;19269.000000;33;1;3600.990
i640345-r0-d1.00-a0.10;640;81792;28565.114586;29738.000000;0;1;3600.895
i640345-r0-d1.00-a0.25;640;81792;25190.315919;26251.000000;3;1;3600.405
i640345-r0-d1.00-a0.50;640;81792;18464.355250;19194.000000;10;1;3600.855
i640345-r1-d0.25-a0.10;640;51120;29029.065339;29844.000000;0;1;3613.170
i640345-r1-d0.25-a0.25;640;51120;25816.083426;26453.000000;43;1;3600.400
i640345-r1-d0.25-a0.50;640;51120;19212.289387;19870.000000;39;1;3602.000
i640345-r1-d0.50-a0.10;640;61344;28858.133142;29823.000000;0;1;3600.455
i640345-r1-d0.50-a0.25;640;61344;25577.799048;26379.000000;22;1;3600.254
i640345-r1-d0.50-a0.50;640;61344;18902.140541;19400.000000;40;1;3603.584
i640345-r1-d0.75-a0.10;640;71568;28711.925617;29840.000000;0;1;3600.381
i640345-r1-d0.75-a0.25;640;71568;25395.915357;26224.000000;7;1;3600.540
i640345-r1-d0.75-a0.50;640;71568;18695.334851;19333.000000;26;1;3602.081
i640345-r1-d1.00-a0.10;640;81792;28590.123520;29620.000000;0;1;3601.047
i640345-r1-d1.00-a0.25;640;81792;25228.183243;26027.000000;14;1;3601.039
i640345-r1-d1.00-a0.50;640;81792;18497.988283;19110.000000;11;1;3600.529
lymphomapc-r0-d0.25-a0.10;2034;9695;3350.781774;3350.781774;0;1;12.223
lymphomapc-r0-d0.25-a0.25;2034;9695;3326.231738;3326.231738;0;1;9.336
lymphomapc-r0-d0.25-a0.50;2034;9695;3244.755059;3244.755059;0;1;5.974
lymphomapc-r0-d0.50-a0.10;2034;11634;3340.070750;3340.070750;3;1;20.078
lymphomapc-r0-d0.50-a0.25;2034;11634;3316.869120;3316.869120;0;1;6.877
lymphomapc-r0-d0.50-a0.50;2034;11634;3232.424004;3232.424004;0;1;22.169
lymphomapc-r0-d0.75-a0.10;2034;13573;3333.907744;3333.907744;0;1;8.372
lymphomapc-r0-d0.75-a0.25;2034;13573;3306.641467;3306.641467;0;1;8.439
lymphomapc-r0-d0.75-a0.50;2034;13573;3216.533835;3216.533835;0;1;16.435
lymphomapc-r0-d1.00-a0.10;2034;15512;3329.914640;3329.914640;0;1;16.602
lymphomapc-r0-d1.00-a0.25;2034;15512;3302.648648;3302.648648;0;1;14.858
lymphomapc-r0-d1.00-a0.50;2034;15512;3203.717517;3203.717517;0;1;19.022
lymphomapc-r1-d0.25-a0.10;2034;9695;3360.873632;3360.873632;0;1;5.436
lymphomapc-r1-d0.25-a0.25;2034;9695;3335.177789;3335.177789;0;1;2.636
lymphomapc-r1-d0.25-a0.50;2034;9695;3252.490759;3252.490759;0;1;1.659
lymphomapc-r1-d0.50-a0.10;2034;11634;3419.168189;3419.168189;0;1;0.931
lymphomapc-r1-d0.50-a0.25;2034;11634;3419.168189;3419.168189;0;1;0.947
lymphomapc-r1-d0.50-a0.50;2034;11634;3419.168189;3419.168189;0;1;3.735
lymphomapc-r1-d0.75-a0.10;2034;13573;3344.218586;3344.218586;0;1;4.707
lymphomapc-r1-d0.75-a0.25;2034;13573;3316.977418;3316.977418;0;1;4.464
lymphomapc-r1-d0.75-a0.50;2034;13573;3226.752931;3226.752931;0;1;5.977
lymphomapc-r1-d1.00-a0.10;2034;15512;3341.955377;3341.955377;0;1;8.035
lymphomapc-r1-d1.00-a0.25;2034;15512;3314.090495;3314.090495;0;1;10.478
lymphomapc-r1-d1.00-a0.50;2034;15512;3216.861422;3216.861422;0;1;15.568
metabol_expr_mice_1pc-r0-d0.25-a0.10;3523;5431;11555.245515;11555.245515;0;1;2.997
metabol_expr_mice_1pc-r0-d0.25-a0.25;3523;5431;11545.523092;11545.523092;0;1;3.348
metabol_expr_mice_1pc-r0-d0.25-a0.50;3523;5431;11503.721704;11503.721704;0;1;5.157
metabol_expr_mice_1pc-r0-d0.50-a0.10;3523;6517;11409.378942;11409.378942;0;1;4.909
metabol_expr_mice_1pc-r0-d0.50-a0.25;3523;6517;11382.537190;11382.537190;0;1;3.716
metabol_expr_mice_1pc-r0-d0.50-a0.50;3523;6517;11305.207701;11305.207701;0;1;5.019
metabol_expr_mice_1pc-r0-d0.75-a0.10;3523;7603;11358.245824;11358.245824;0;1;17.328
metabol_expr_mice_1pc-r0-d0.75-a0.25;3523;7603;11323.934281;11323.934281;0;1;7.496
metabol_expr_mice_1pc-r0-d0.75-a0.50;3523;7603;11227.712929;11227.712929;0;1;9.515
metabol_expr_mice_1pc-r0-d1.00-a0.10;3523;8690;11330.082650;11330.082650;0;1;23.836
metabol_expr_mice_1pc-r0-d1.00-a0.25;3523;8690;11292.737830;11292.737830;0;1;12.423
metabol_expr_mice_1pc-r0-d1.00-a0.50;3523;8690;11175.870186;11175.870186;0;1;19.908
metabol_expr_mice_1pc-r1-d0.25-a0.10;3523;5431;11676.333264;11676.333264;0;1;2.860
metabol_expr_mice_1pc-r1-d0.25-a0.25;3523;5431;11666.973612;11666.973612;0;1;3.403
metabol_expr_mice_1pc-r1-d0.25-a0.50;3523;5431;11610.155239;11610.155239;0;1;2.527
metabol_expr_mice_1pc-r1-d0.50-a0.10;3523;6517;11868.921651;11868.921651;0;1;3.943
metabol_expr_mice_1pc-r1-d0.50-a0.25;3523;6517;11868.921651;11868.921651;0;1;2.057
metabol_expr_mice_1pc-r1-d0.50-a0.50;3523;6517;11868.921651;11868.921651;0;1;2.403
metabol_expr_mice_1pc-r1-d0.75-a0.10;3523;7603;11377.891674;11377.891674;0;1;5.487
metabol_expr_mice_1pc-r1-d0.75-a0.25;3523;7603;11352.452969;11352.452969;0;1;5.863
metabol_expr_mice_1pc-r1-d0.75-a0.50;3523;7603;11265.543821;11265.543821;0;1;12.685
metabol_expr_mice_1pc-r1-d1.00-a0.10;3523;8690;11355.407868;11355.407868;0;1;9.057
metabol_expr_mice_1pc-r1-d1.00-a0.25;3523;8690;11325.868988;11325.868988;0;1;6.779
metabol_expr_mice_1pc-r1-d1.00-a0.50;3523;8690;11215.783811;11215.783811;0;1;20.071
metabol_expr_mice_2pc-r0-d0.25-a0.10;3514;5415;16273.326046;16273.326046;0;1;1.278
metabol_expr_mice_2pc-r0-d0.25-a0.25;3514;5415;16266.278547;16266.278547;0;1;1.498
metabol_expr_mice_2pc-r0-d0.25-a0.50;3514;5415;16249.568332;16249.568332;0;1;2.171
metabol_expr_mice_2pc-r0-d0.50-a0.10;3514;6498;16271.413763;16271.413763;0;1;2.870
metabol_expr_mice_2pc-r0-d0.50-a0.25;3514;6498;16261.216537;16261.216537;0;1;2.980
metabol_expr_mice_2pc-r0-d0.50-a0.50;3514;6498;16220.064876;16220.064876;0;1;3.892
metabol_expr_mice_2pc-r0-d0.75-a0.10;3514;7581;16247.434836;16247.434836;0;1;4.043
metabol_expr_mice_2pc-r0-d0.75-a0.25;3514;7581;16217.341066;16217.341066;0;1;4.210
metabol_expr_mice_2pc-r0-d0.75-a0.50;3514;7581;16127.141769;16127.141769;0;1;4.959
metabol_expr_mice_2pc-r0-d1.00-a0.10;3514;8664;16230.791195;16230.791195;0;1;6.668
metabol_expr_mice_2pc-r0-d1.00-a0.25;3514;8664;16186.414943;16186.414943;0;1;5.866
metabol_expr_mice_2pc-r0-d1.00-a0.50;3514;8664;16084.447732;16084.447732;0;1;5.578
metabol_expr_mice_2pc-r1-d0.25-a0.10;3514;5415;16374.249339;16374.249339;0;1;1.766
metabol_expr_mice_2pc-r1-d0.25-a0.25;3514;5415;16364.542972;16364.542972;0;1;1.467
metabol_expr_mice_2pc-r1-d0.25-a0.50;3514;5415;16340.875276;16340.875276;0;1;2.377
metabol_expr_mice_2pc-r1-d0.50-a0.10;3514;6498;16511.312716;16511.312716;0;1;1.484
metabol_expr_mice_2pc-r1-d0.50-a0.25;3514;6498;16511.312716;16511.312716;0;1;2.199
metabol_expr_mice_2pc-r1-d0.50-a0.50;3514;6498;16511.312716;16511.312716;0;1;1.381
metabol_expr_mice_2pc-r1-d0.75-a0.10;3514;7581;16329.807058;16329.807058;0;1;5.034
metabol_expr_mice_2pc-r1-d0.75-a0.25;3514;7581;16297.926630;16297.926630;0;1;5.164
metabol_expr_mice_2pc-r1-d0.75-a0.50;3514;7581;16211.948923;16211.948923;0;1;8.069
metabol_expr_mice_2pc-r1-d1.00-a0.10;3514;8664;16325.812732;16325.812732;0;1;8.939
metabol_expr_mice_2pc-r1-d1.00-a0.25;3514;8664;16285.157856;16285.157856;0;1;8.298
metabol_expr_mice_2pc-r1-d1.00-a0.50;3514;8664;16178.917692;16178.917692;0;1;9.293
metabol_expr_mice_3pc-r0-d0.25-a0.10;2853;4168;17038.599439;17038.599439;0;1;1.364
metabol_expr_mice_3pc-r0-d0.25-a0.25;2853;4168;17013.864190;17013.864190;0;1;1.301
metabol_expr_mice_3pc-r0-d0.25-a0.50;2853;4168;16950.778595;16950.778595;0;1;2.405
metabol_expr_mice_3pc-r0-d0.50-a0.10;2853;5002;17004.942463;17004.942463;0;1;3.813
