name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
C04-B;crr;1;0;500;1250;125;120;0;490;1230;110;110;0;0.001;1063.000000;1063.000000;0.000000;110;10;0;0.000;0.000;0.000;0.000;0.000;0.002;0;1063.000000;1063.000000;0.000000;674;659;136;249;249;3;2521;56;0.035;0.001;0.012;0.044;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C05-A;crr;1;0;500;1250;250;143;0;475;1197;118;118;0;0.001;1080.000000;1080.000000;0.000000;118;80;0;0.000;0.000;0.000;0.000;0.000;0.006;0;1080.000000;1080.000000;0.000000;664;508;176;188;177;10;3040;0;0.036;0.001;0.009;0.049;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C05-B;crr;1;0;500;1250;250;239;0;463;1174;202;202;0;0.001;1528.000000;1528.000000;0.000000;202;9;0;0.000;0.000;0.000;0.000;0.000;0.005;0;1528.000000;1528.000000;0.000000;1320;420;366;278;174;7;1686;149;0.063;0.002;0.021;0.077;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C06-A;crr;1;0;500;2000;5;3;0;500;1983;3;3;0;0.001;18.000000;18.000000;0.000000;3;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;18.000000;18.000000;0.000000;3;9;0;0;0;17;1984;0;0.002;0.000;0.008;0.010;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C06-B;crr;1;0;500;2000;5;5;0;500;1983;5;5;0;0.001;55.000000;55.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;55.000000;55.000000;0.000000;12;345;0;0;0;18;2536;0;0.010;0.000;0.008;0.017;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C07-A;crr;1;0;500;2000;10;9;0;500;1984;9;9;0;0.001;50.000000;50.000000;0.000000;9;7;0;0.000;0.000;0.000;0.000;0.000;0.000;0;50.000000;50.000000;0.000000;16;56;0;0;0;16;4918;0;0.007;0.000;0.006;0.013;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C07-B;crr;1;0;500;2000;10;10;0;500;1984;10;10;0;0.001;102.000000;102.000000;0.000000;10;2;0;0.000;0.000;0.000;0.000;0.000;0.003;0;102.000000;102.000000;0.000000;56;770;2;8;14;22;4554;386;0.022;0.000;0.031;0.051;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C08-A;crr;1;0;500;2000;83;60;0;492;1979;53;53;0;0.001;361.000000;361.000000;0.000000;53;34;0;0.000;0.000;0.000;0.000;0.000;0.003;0;361.000000;361.000000;0.000000;241;509;48;119;91;5;3934;0;0.024;0.000;0.009;0.033;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C08-B;crr;1;0;500;2000;83;82;0;491;1977;73;73;0;0.001;500.000000;500.000000;0.000000;73;3;0;0.000;0.000;0.000;0.000;0.000;0.002;0;500.000000;500.000000;0.000000;276;546;77;170;126;5;3152;49;0.037;0.001;0.014;0.046;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C09-A;crr;1;0;500;2000;125;86;0;489;1966;76;76;0;0.001;533.000000;533.000000;0.000000;76;50;0;0.000;0.000;0.000;0.000;0.000;0.003;0;533.000000;533.000000;0.000000;280;751;84;135;84;11;3371;23;0.034;0.001;0.010;0.044;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
